user_id,session_id,timestamp,gender,age_group,body_type,skin_tone,height,style_preference,budget_level,preferred_brand,clothing_type,fabric,primary_color,pattern,occasion,mood,season,weather,price_usd,satisfaction_score,trend_score,comfort_score,sustainability_score,quality_score,fit_score,views,likes,shares,saves,tryon_count,purchased,embedding_1,embedding_2,embedding_3,month,total_score,recommendation_priority,outfit_description
INZ_000071,d3edecbed36a,2023-03-09,Male,55+,Hourglass,Medium,"6'0""-6'2""",Bohemian,Luxury,Balmain,Coat,Wool,White,Polka Dot,Interview,Romantic,Winter,Cloudy,449.67,0.878,0.681,0.456,0.108,0.728,0.787,95,19,6,11,9,0,-0.6667,0.3212,-0.7106,3,0.707,High,Bohemian Coat in White - Perfect for Interview
INZ_000072,8e76c2d37062,2023-05-19,Female,18-24,Athletic,Tan,"5'3""-5'5""",Athleisure,Budget,Nike,T-shirt,Wool,Green,Solid,Date Night,Energetic,Spring,Windy,138.5,0.462,0.521,0.439,0.66,0.674,0.552,102,20,5,9,9,0,-2.3504,0.3811,-0.9814,5,0.525,Medium,Athleisure T-shirt in Green - Perfect for Date Night
INZ_000073,9daeb454916e,2023-02-13,Male,55+,Apple,Fair,"5'0""-5'2""",Edgy,Mid-range,Nike,Pants,Denim,Gray,Solid,Casual,Energetic,Summer,Cloudy,168.82,0.728,0.955,0.658,0.611,0.761,0.552,82,25,5,7,6,0,-0.6357,-0.4116,0.029,2,0.779,High,Edgy Pants in Gray - Perfect for Casual
INZ_000074,812f314ca217,2023-02-09,Female,35-44,Athletic,Fair,"5'9""-5'11""",Edgy,Luxury,Gucci,Coat,Silk,Gray,Polka Dot,Date Night,Playful,Spring,Windy,133.52,0.317,0.477,0.86,0.652,0.813,0.923,88,18,4,6,6,0,-1.1747,-0.4412,0.3716,2,0.59,Medium,Edgy Coat in Gray - Perfect for Date Night
INZ_000075,54494d755c7d,2023-02-07,Male,18-24,Rectangle,Fair,"5'9""-5'11""",Classic,Budget,Prada,Shorts,Linen,Gray,Solid,Business,Romantic,Fall,Cloudy,383.22,0.704,0.552,0.646,0.801,0.488,0.893,98,11,5,3,8,1,-0.9652,-1.0236,-0.6079,2,0.6,Medium,Classic Shorts in Gray - Perfect for Business
INZ_000076,8b211302a635,2023-09-16,Gender-fluid,45-54,Athletic,Tan,"5'3""-5'5""",Romantic,Mid-range,Versace,Sweater,Denim,Black,Polka Dot,Gym,Artistic,Summer,Sunny,258.55,0.948,0.764,0.99,0.286,0.746,0.939,103,22,5,10,7,0,-1.0365,1.287,1.6128,9,0.86,Top Priority,Romantic Sweater in Black - Perfect for Gym
INZ_000077,189b9f3d1c4f,2023-12-27,Gender-fluid,25-34,Inverted Triangle,Light,"6'0""-6'2""",Classic,Mid-range,Nike,T-shirt,Velvet,White,Floral,Business,Playful,Spring,Snowy,248.63,0.356,0.826,0.958,0.86,0.753,0.535,85,13,7,11,8,0,-1.1574,0.3244,1.6186,12,0.693,High,Classic T-shirt in White - Perfect for Business
INZ_000078,f81f67682ad7,2023-08-01,Non-binary,45-54,Hourglass,Olive,"5'0""-5'2""",Streetwear,Luxury,Uniqlo,Top,Wool,Black,Solid,Business,Playful,Summer,Snowy,257.84,0.371,0.644,0.846,0.827,0.556,0.625,100,11,6,10,5,0,-0.7385,-1.0012,-0.6862,8,0.58,Medium,Streetwear Top in Black - Perfect for Business
INZ_000079,251d17853704,2023-01-11,Gender-fluid,25-34,Hourglass,Dark,"6'0""-6'2""",Minimalist,Premium,Gucci,Top,Linen,Red,Polka Dot,Vacation,Happy,Fall,Windy,167.86,0.33,0.759,0.882,0.911,0.447,0.915,85,21,2,9,6,0,-1.2185,0.9121,1.3782,1,0.577,Medium,Minimalist Top in Red - Perfect for Vacation
INZ_000080,d9b1a9efabfd,2023-01-08,Non-binary,18-24,Apple,Fair,"5'0""-5'2""",Minimalist,Budget,Mango,T-shirt,Silk,Blue,Plaid,Brunch,Artistic,Summer,Cloudy,129.84,0.699,0.783,0.847,0.228,0.462,0.971,105,20,10,12,8,0,0.0296,0.5179,0.1688,1,0.69,High,Minimalist T-shirt in Blue - Perfect for Brunch
INZ_000081,7d177d6c3d76,2023-10-05,Gender-fluid,18-24,Athletic,Olive,"5'0""-5'2""",Athleisure,Luxury,Gucci,Pants,Polyester,Black,Floral,Vacation,Playful,Fall,Rainy,405.68,0.545,0.855,0.89,0.428,0.715,0.643,108,16,4,8,15,1,-0.106,0.1609,-1.9798,10,0.734,High,Athleisure Pants in Black - Perfect for Vacation
INZ_000082,6a8587250368,2023-11-06,Female,25-34,Apple,Olive,"5'0""-5'2""",Streetwear,Mid-range,Versace,Skirt,Silk,Brown,Polka Dot,Party,Bold,Spring,Sunny,322.24,0.359,0.706,0.477,0.934,0.408,0.902,89,24,3,9,7,0,0.8688,0.5856,-0.4447,11,0.482,Medium,Streetwear Skirt in Brown - Perfect for Party
INZ_000083,355b58c079ef,2023-03-19,Gender-fluid,35-44,Apple,Fair,"6'0""-6'2""",Romantic,Premium,Versace,Jacket,Linen,Black,Animal Print,Date Night,Relaxed,Fall,Rainy,365.92,0.465,0.584,0.619,0.653,0.524,0.779,92,18,4,10,9,0,0.5351,-0.5917,-0.3746,3,0.54,Medium,Romantic Jacket in Black - Perfect for Date Night
INZ_000084,12463717764f,2023-02-18,Non-binary,55+,Rectangle,Fair,"6'0""-6'2""",Edgy,Premium,Balmain,Jeans,Wool,White,Striped,Brunch,Happy,Fall,Snowy,163.59,0.934,0.291,0.441,0.645,0.97,0.766,111,20,5,7,9,0,-2.332,0.5017,0.8355,2,0.684,High,Edgy Jeans in White - Perfect for Brunch
INZ_000085,85df0120b4d7,2023-10-29,Non-binary,45-54,Pear,Dark,"6'0""-6'2""",Classic,Luxury,Adidas,Top,Leather,Blue,Plaid,Gym,Artistic,Fall,Cloudy,102.79,0.534,0.296,0.712,0.045,0.854,0.716,101,19,4,8,5,0,-1.504,-1.2866,0.3592,10,0.59,Medium,Classic Top in Blue - Perfect for Gym
INZ_000086,45f47fdaad97,2023-07-20,Male,45-54,Apple,Olive,"5'6""-5'8""",Bohemian,Luxury,Balmain,Coat,Silk,Navy,Solid,Interview,Sophisticated,Fall,Windy,150.03,0.411,0.191,0.522,0.078,0.865,0.59,107,25,5,10,8,0,-0.0644,0.8562,-1.9579,7,0.492,Medium,Bohemian Coat in Navy - Perfect for Interview
INZ_000087,d8c9c13351f2,2023-04-10,Female,45-54,Pear,Light,"6'0""-6'2""",Minimalist,Luxury,Balmain,Dress,Linen,White,Animal Print,Gym,Playful,Summer,Windy,448.54,0.568,0.296,0.813,0.205,0.425,0.85,110,21,6,8,13,0,-1.0713,0.6229,-0.5587,4,0.513,Medium,Minimalist Dress in White - Perfect for Gym
INZ_000088,97c875a3d98f,2023-11-07,Gender-fluid,18-24,Pear,Olive,"5'3""-5'5""",Athleisure,Budget,Adidas,Top,Velvet,White,Animal Print,Interview,Relaxed,Summer,Windy,181.68,0.527,0.796,0.817,0.388,0.505,0.905,96,17,2,17,16,1,0.4772,-0.1717,-0.0683,11,0.647,High,Athleisure Top in White - Perfect for Interview
INZ_000089,fd6fbb7496bf,2023-06-09,Male,45-54,Hourglass,Light,"5'6""-5'8""",Classic,Premium,Uniqlo,Skirt,Wool,Purple,Striped,Party,Relaxed,Fall,Snowy,50.71,0.762,0.704,0.951,0.281,0.685,0.939,117,18,5,9,8,0,1.3985,1.5648,0.5942,6,0.766,High,Classic Skirt in Purple - Perfect for Party
INZ_000090,ec659cd0a6ae,2023-06-15,Gender-fluid,55+,Inverted Triangle,Medium,"5'0""-5'2""",Minimalist,Budget,Nike,Jeans,Wool,Gray,Animal Print,Casual,Happy,Spring,Sunny,255.14,0.471,0.281,0.945,0.974,0.924,0.524,100,24,5,9,7,1,1.2311,0.998,-0.037,6,0.632,High,Minimalist Jeans in Gray - Perfect for Casual
INZ_000091,791a8d909868,2023-08-06,Gender-fluid,55+,Inverted Triangle,Light,"5'9""-5'11""",Edgy,Premium,Nike,Pants,Leather,Purple,Solid,Wedding,Romantic,Winter,Rainy,177.96,0.304,0.319,0.406,0.261,0.698,0.748,85,17,3,8,11,0,1.4067,-0.956,0.7356,8,0.427,Medium,Edgy Pants in Purple - Perfect for Wedding
INZ_000092,6f6dc72fa297,2023-09-20,Male,25-34,Athletic,Dark,"5'6""-5'8""",Edgy,Budget,Adidas,Jeans,Linen,Pink,Geometric,Gym,Sophisticated,Winter,Snowy,250.1,0.823,0.98,0.435,0.628,0.679,0.779,85,17,2,15,10,1,-0.5249,0.8113,-0.9172,9,0.749,High,Edgy Jeans in Pink - Perfect for Gym
INZ_000093,d5bf30b5f3b3,2023-01-12,Male,18-24,Rectangle,Tan,"5'6""-5'8""",Streetwear,Luxury,Mango,Coat,Cotton,Gray,Floral,Business,Artistic,Summer,Cloudy,350.89,0.652,0.321,0.789,0.577,0.418,0.711,108,19,13,11,12,0,-1.2044,0.2595,-0.6915,1,0.538,Medium,Streetwear Coat in Gray - Perfect for Business
INZ_000094,7559f7023e82,2023-06-04,Male,55+,Rectangle,Fair,"5'0""-5'2""",Streetwear,Mid-range,Prada,Shorts,Linen,Blue,Animal Print,Interview,Artistic,Winter,Windy,478.41,0.448,0.207,0.975,0.712,0.997,0.905,94,22,3,11,9,0,-1.5642,0.1231,0.4877,6,0.63,High,Streetwear Shorts in Blue - Perfect for Interview
INZ_000095,7b966e83f5f8,2023-05-21,Male,35-44,Inverted Triangle,Medium,"6'0""-6'2""",Minimalist,Luxury,Mango,Skirt,Wool,Pink,Striped,Business,Bold,Fall,Cloudy,393.92,0.595,0.389,0.364,0.108,0.575,0.775,112,23,4,11,9,0,1.0949,-0.0036,-0.3516,5,0.492,Medium,Minimalist Skirt in Pink - Perfect for Business
INZ_000096,9e676804228f,2023-08-23,Male,18-24,Athletic,Olive,"6'0""-6'2""",Minimalist,Budget,Mango,Jeans,Polyester,Yellow,Solid,Casual,Happy,Fall,Snowy,257.44,0.619,0.718,0.643,0.813,0.712,0.637,116,24,5,8,7,0,-2.4069,-0.0687,0.199,8,0.672,High,Minimalist Jeans in Yellow - Perfect for Casual
INZ_000097,b64024eb09ff,2023-04-14,Gender-fluid,18-24,Inverted Triangle,Light,"5'6""-5'8""",Classic,Luxury,Uniqlo,T-shirt,Velvet,Pink,Geometric,Party,Artistic,Summer,Cloudy,391.2,0.934,0.35,0.985,0.039,0.734,0.873,110,21,2,7,12,0,-0.5035,0.6055,-1.9778,4,0.748,High,Classic T-shirt in Pink - Perfect for Party
INZ_000098,ec4a7df60e36,2023-02-21,Male,55+,Athletic,Medium,"6'0""-6'2""",Streetwear,Premium,H&M,Blouse,Linen,Black,Floral,Business,Relaxed,Winter,Rainy,134.94,0.312,0.832,0.643,0.403,0.601,0.548,119,16,9,7,9,0,-1.2648,0.4015,1.351,2,0.58,Medium,Streetwear Blouse in Black - Perfect for Business
INZ_000099,efc4a6efd056,2023-05-16,Female,35-44,Athletic,Tan,"5'6""-5'8""",Athleisure,Budget,Gucci,T-shirt,Denim,Green,Solid,Date Night,Romantic,Spring,Windy,417.05,0.951,0.41,0.369,0.461,0.795,0.746,94,20,6,9,5,0,0.6661,-0.8485,-1.1009,5,0.66,High,Athleisure T-shirt in Green - Perfect for Date Night
INZ_000100,13fadbd8082e,2023-12-02,Non-binary,25-34,Athletic,Light,"5'9""-5'11""",Athleisure,Luxury,Uniqlo,Sweater,Leather,Green,Plaid,Business,Playful,Fall,Rainy,284.81,0.325,0.992,0.852,0.086,0.949,0.899,109,20,6,14,7,0,1.5693,-0.5856,0.0593,12,0.753,High,Athleisure Sweater in Green - Perfect for Business
INZ_000101,bb18a5697ae7,2023-10-23,Male,55+,Athletic,Dark,"5'9""-5'11""",Edgy,Luxury,Zara,Shorts,Cotton,Pink,Geometric,Brunch,Relaxed,Spring,Windy,409.9,0.991,0.151,0.844,0.705,0.931,0.8,101,20,3,9,10,0,0.4699,0.3684,-0.5468,10,0.737,High,Edgy Shorts in Pink - Perfect for Brunch
INZ_000102,6f0bb4512194,2023-08-30,Male,35-44,Hourglass,Olive,"5'0""-5'2""",Romantic,Mid-range,Nike,T-shirt,Leather,Blue,Striped,Date Night,Confident,Fall,Windy,295.1,0.654,0.011,0.507,0.941,0.87,0.712,105,20,7,13,10,0,-0.1461,-0.0747,0.9841,8,0.518,Medium,Romantic T-shirt in Blue - Perfect for Date Night
INZ_000103,9c62fb984672,2023-07-12,Gender-fluid,18-24,Hourglass,Olive,"5'3""-5'5""",Classic,Mid-range,Gucci,T-shirt,Denim,Navy,Solid,Date Night,Sophisticated,Fall,Cloudy,179.16,0.61,0.363,0.859,0.513,0.512,0.745,104,27,3,14,13,0,0.0455,0.0263,-0.6507,7,0.574,Medium,Classic T-shirt in Navy - Perfect for Date Night
INZ_000104,de8456d7dd9c,2023-05-30,Male,35-44,Inverted Triangle,Light,"5'3""-5'5""",Classic,Luxury,Gucci,Coat,Silk,Black,Striped,Gala,Confident,Winter,Cloudy,72.34,0.811,0.252,0.605,0.2,0.932,0.534,84,21,3,10,5,0,1.7791,-0.3993,2.0194,5,0.66,High,Classic Coat in Black - Perfect for Gala
INZ_000105,19f16a867cce,2023-08-08,Male,18-24,Athletic,Tan,"6'0""-6'2""",Bohemian,Premium,Zara,T-shirt,Wool,Red,Plaid,Business,Energetic,Spring,Windy,243.34,0.319,0.39,0.474,0.208,0.876,0.888,106,16,4,15,13,0,-0.6998,-1.1223,2.1407,8,0.507,Medium,Bohemian T-shirt in Red - Perfect for Business
INZ_000106,485f86995a5c,2023-02-17,Male,55+,Apple,Fair,"5'3""-5'5""",Athleisure,Premium,Versace,T-shirt,Wool,Blue,Striped,Business,Energetic,Summer,Windy,373.81,0.883,0.127,0.368,0.103,0.904,0.801,113,18,7,11,11,0,-0.2972,-0.3311,0.2817,2,0.596,Medium,Athleisure T-shirt in Blue - Perfect for Business
INZ_000107,83748bcca9b0,2023-04-24,Gender-fluid,55+,Athletic,Fair,"5'9""-5'11""",Romantic,Premium,Gucci,Jeans,Leather,Green,Geometric,Date Night,Confident,Spring,Cloudy,162.32,0.933,0.711,0.549,0.918,0.668,0.972,95,20,3,8,12,0,-2.6083,1.0073,0.8651,4,0.734,High,Romantic Jeans in Green - Perfect for Date Night
INZ_000108,6247cf9d9877,2023-07-28,Male,45-54,Apple,Olive,"5'0""-5'2""",Edgy,Luxury,Prada,Jeans,Silk,Beige,Floral,Interview,Romantic,Spring,Cloudy,162.17,0.345,0.863,0.819,0.831,0.967,0.883,106,16,7,10,6,0,-0.9752,0.009,-0.9287,7,0.725,High,Edgy Jeans in Beige - Perfect for Interview
INZ_000109,f31d8e25a512,2023-10-15,Non-binary,45-54,Hourglass,Tan,"5'9""-5'11""",Classic,Mid-range,Nike,Sweater,Denim,Purple,Polka Dot,Wedding,Happy,Winter,Snowy,388.97,0.628,0.642,0.811,0.911,0.666,0.893,95,19,6,4,4,0,-1.1991,-0.0534,-0.2111,10,0.678,High,Classic Sweater in Purple - Perfect for Wedding
INZ_000110,be34f2880528,2023-05-23,Gender-fluid,45-54,Athletic,Olive,"5'6""-5'8""",Romantic,Luxury,Nike,Jeans,Leather,Purple,Polka Dot,Gala,Artistic,Fall,Cloudy,109.62,0.551,0.532,0.839,0.857,0.71,0.604,85,22,5,10,12,0,1.9173,-0.4108,-0.1019,5,0.644,High,Romantic Jeans in Purple - Perfect for Gala
INZ_000111,fd5ef409010a,2023-09-05,Non-binary,55+,Pear,Fair,"6'0""-6'2""",Bohemian,Mid-range,H&M,Skirt,Polyester,Beige,Solid,Wedding,Confident,Summer,Rainy,215.31,0.817,0.747,0.954,0.613,0.622,0.686,119,18,5,12,12,0,-1.7338,0.3215,-0.2216,9,0.778,High,Bohemian Skirt in Beige - Perfect for Wedding
INZ_000112,876d33943481,2023-05-26,Gender-fluid,25-34,Inverted Triangle,Olive,"6'0""-6'2""",Romantic,Premium,Balmain,Top,Wool,White,Polka Dot,Business,Playful,Spring,Snowy,316.8,0.832,0.025,0.638,0.929,0.417,0.521,102,12,2,9,8,0,-1.5964,-0.3815,0.0508,5,0.488,Medium,Romantic Top in White - Perfect for Business
INZ_000113,3583370f4c11,2023-12-26,Male,55+,Athletic,Light,"5'3""-5'5""",Streetwear,Mid-range,Adidas,Sweater,Wool,Brown,Animal Print,Wedding,Happy,Summer,Rainy,197.48,0.716,0.762,0.68,0.743,0.638,0.928,99,17,4,8,4,0,-2.2178,-0.3127,-0.3933,12,0.701,High,Streetwear Sweater in Brown - Perfect for Wedding
INZ_000114,e0ed51e98d76,2023-10-01,Non-binary,35-44,Rectangle,Dark,"5'6""-5'8""",Edgy,Luxury,Balmain,Skirt,Polyester,Blue,Floral,Brunch,Bold,Summer,Snowy,482.89,0.871,0.53,0.736,0.918,0.712,0.654,95,22,4,11,8,0,-0.8996,-1.068,-0.2598,10,0.719,High,Edgy Skirt in Blue - Perfect for Brunch
INZ_000115,dd4d774181f5,2023-09-17,Gender-fluid,55+,Apple,Light,"5'3""-5'5""",Streetwear,Luxury,Mango,Coat,Cotton,White,Solid,Gala,Energetic,Summer,Snowy,461.37,0.767,0.596,0.69,0.405,0.597,0.78,107,13,2,8,9,0,-0.2842,-0.8615,-0.2409,9,0.666,High,Streetwear Coat in White - Perfect for Gala
INZ_000116,683a5242cb76,2023-05-06,Female,55+,Athletic,Dark,"5'3""-5'5""",Bohemian,Luxury,Mango,Pants,Denim,Green,Polka Dot,Gym,Relaxed,Spring,Windy,475.51,0.648,0.927,0.974,0.885,0.478,0.674,102,28,3,8,8,0,1.5342,-0.0615,-0.3982,5,0.74,High,Bohemian Pants in Green - Perfect for Gym
INZ_000117,99148cbebe02,2023-07-15,Male,18-24,Pear,Tan,"5'3""-5'5""",Athleisure,Mid-range,Gucci,Sweater,Wool,Blue,Striped,Wedding,Energetic,Fall,Snowy,491.49,0.696,0.793,0.413,0.791,0.541,0.88,89,19,8,6,8,0,1.6127,-0.7793,1.9235,7,0.625,High,Athleisure Sweater in Blue - Perfect for Wedding
INZ_000118,6dc37dfe3d33,2023-01-09,Gender-fluid,18-24,Apple,Fair,"5'6""-5'8""",Edgy,Premium,Versace,Jeans,Denim,White,Striped,Date Night,Bold,Summer,Sunny,487.26,0.516,0.916,0.852,0.878,0.841,0.711,114,18,4,5,12,1,-0.4055,-0.2384,2.4955,1,0.764,High,Edgy Jeans in White - Perfect for Date Night
INZ_000119,f25c34a39b58,2023-09-12,Female,18-24,Pear,Tan,"5'3""-5'5""",Minimalist,Luxury,Adidas,Skirt,Leather,Navy,Polka Dot,Party,Confident,Fall,Snowy,171.75,0.614,0.562,0.37,0.966,0.897,0.684,120,26,6,6,4,1,0.0675,-0.4338,-0.2253,9,0.623,High,Minimalist Skirt in Navy - Perfect for Party
INZ_000120,6a81b9638816,2023-07-21,Gender-fluid,55+,Inverted Triangle,Tan,"6'0""-6'2""",Minimalist,Luxury,Balmain,Blouse,Cotton,Red,Geometric,Gym,Romantic,Fall,Snowy,273.24,0.955,0.49,0.488,0.661,0.623,0.791,85,19,5,10,7,0,1.4977,-0.4775,-1.4327,7,0.662,High,Minimalist Blouse in Red - Perfect for Gym
INZ_000121,824262ab9022,2023-07-10,Female,25-34,Inverted Triangle,Fair,"5'3""-5'5""",Minimalist,Mid-range,Uniqlo,Pants,Velvet,Red,Striped,Brunch,Sophisticated,Spring,Rainy,396.21,0.824,0.268,0.311,0.317,0.768,0.734,108,17,3,9,4,0,-0.4549,-0.3513,-0.871,7,0.568,Medium,Minimalist Pants in Red - Perfect for Brunch
INZ_000122,95f6cc726c0e,2023-10-07,Male,35-44,Inverted Triangle,Medium,"5'6""-5'8""",Romantic,Premium,Versace,Skirt,Cotton,Pink,Plaid,Brunch,Confident,Spring,Snowy,365.42,0.456,0.668,0.512,0.023,0.794,0.896,91,20,4,7,5,0,-1.0791,0.3565,0.6208,10,0.605,High,Romantic Skirt in Pink - Perfect for Brunch
INZ_000123,5cf615d32c66,2024-01-01,Non-binary,35-44,Hourglass,Medium,"5'6""-5'8""",Classic,Mid-range,Versace,Jeans,Leather,Blue,Geometric,Formal,Energetic,Spring,Cloudy,145.9,0.364,0.298,0.484,0.688,0.57,0.625,117,16,8,5,7,0,0.8566,0.2044,-0.798,1,0.423,Medium,Classic Jeans in Blue - Perfect for Formal
INZ_000124,54a56b6019c1,2023-02-25,Female,25-34,Pear,Olive,"5'9""-5'11""",Romantic,Budget,Gucci,Coat,Denim,Black,Solid,Brunch,Sophisticated,Spring,Rainy,194.39,0.348,0.159,0.594,0.731,0.465,0.955,85,22,4,12,9,0,0.1452,1.6756,-0.4259,2,0.379,Medium,Romantic Coat in Black - Perfect for Brunch
INZ_000125,6109e935f6cf,2023-08-20,Gender-fluid,25-34,Athletic,Medium,"5'3""-5'5""",Romantic,Budget,Zara,Sweater,Polyester,Green,Striped,Formal,Energetic,Fall,Rainy,470.22,0.896,0.663,0.367,0.684,0.883,0.567,118,19,7,9,10,0,-1.036,0.5479,-0.2659,8,0.729,High,Romantic Sweater in Green - Perfect for Formal
INZ_000126,7fd96baeccae,2023-04-25,Male,35-44,Rectangle,Light,"5'6""-5'8""",Romantic,Luxury,Zara,Jeans,Cotton,Yellow,Solid,Party,Romantic,Winter,Rainy,468.07,0.885,0.539,0.394,0.663,0.551,0.536,105,21,3,8,8,0,1.4733,-0.7488,-1.554,4,0.617,High,Romantic Jeans in Yellow - Perfect for Party
INZ_000127,bc0d40c9bd1e,2023-10-23,Female,45-54,Rectangle,Dark,"5'3""-5'5""",Romantic,Mid-range,Mango,Skirt,Wool,Yellow,Striped,Wedding,Relaxed,Winter,Rainy,368.45,0.524,0.326,0.315,0.063,0.943,0.86,110,19,6,13,6,1,-0.1521,0.2683,-1.2189,10,0.537,Medium,Romantic Skirt in Yellow - Perfect for Wedding
INZ_000128,118de185364f,2023-01-13,Gender-fluid,18-24,Inverted Triangle,Tan,"5'0""-5'2""",Athleisure,Mid-range,H&M,Pants,Velvet,Beige,Geometric,Party,Sophisticated,Fall,Cloudy,23.13,0.308,0.514,0.912,0.84,0.431,0.655,92,24,4,9,8,0,-0.8639,0.2534,-2.3198,1,0.511,Medium,Athleisure Pants in Beige - Perfect for Party
INZ_000129,079ef9a3d456,2023-07-23,Gender-fluid,18-24,Rectangle,Olive,"6'0""-6'2""",Minimalist,Luxury,Versace,Pants,Silk,Brown,Animal Print,Casual,Confident,Winter,Rainy,267.78,0.599,0.194,0.543,0.975,0.421,0.866,96,16,4,11,6,0,-2.1066,-0.1009,1.2369,7,0.442,Medium,Minimalist Pants in Brown - Perfect for Casual
INZ_000130,56bc81c82970,2023-04-29,Gender-fluid,35-44,Apple,Tan,"6'0""-6'2""",Classic,Budget,Mango,Jacket,Cotton,Gray,Plaid,Wedding,Playful,Spring,Rainy,120.67,0.535,0.563,0.827,0.487,0.743,0.721,112,17,5,9,8,0,0.7828,0.901,-0.4001,4,0.652,High,Classic Jacket in Gray - Perfect for Wedding
INZ_000131,4ef051cb330f,2023-08-17,Female,25-34,Pear,Fair,"5'3""-5'5""",Classic,Premium,Adidas,Top,Polyester,White,Solid,Date Night,Sophisticated,Fall,Cloudy,391.9,0.389,0.681,0.836,0.36,0.704,0.657,101,21,1,8,7,0,0.3967,0.9701,-0.5972,8,0.63,High,Classic Top in White - Perfect for Date Night
INZ_000132,edd605ea82d6,2023-07-09,Female,45-54,Pear,Medium,"6'0""-6'2""",Bohemian,Premium,Adidas,T-shirt,Leather,Green,Floral,Gym,Energetic,Winter,Snowy,58.98,0.439,0.472,0.951,0.797,0.66,0.92,100,27,6,8,5,0,-0.0635,1.0835,-1.6337,7,0.605,High,Bohemian T-shirt in Green - Perfect for Gym
INZ_000133,53f696b3a578,2023-09-02,Female,35-44,Pear,Fair,"6'0""-6'2""",Minimalist,Budget,Zara,Dress,Wool,Blue,Striped,Vacation,Playful,Spring,Sunny,407.74,0.721,0.159,0.634,0.412,0.473,0.935,99,20,5,8,4,0,-1.3512,0.9747,-0.2835,9,0.501,Medium,Minimalist Dress in Blue - Perfect for Vacation
INZ_000134,5c9f07e8da02,2023-10-16,Non-binary,18-24,Apple,Olive,"5'0""-5'2""",Edgy,Luxury,H&M,Shorts,Silk,Gray,Geometric,Party,Energetic,Fall,Snowy,166.87,0.803,0.741,0.492,0.048,0.521,0.58,96,21,5,14,9,0,0.0036,-0.3003,-0.1717,10,0.655,High,Edgy Shorts in Gray - Perfect for Party
INZ_000135,5674728e6249,2023-02-25,Female,55+,Athletic,Dark,"6'0""-6'2""",Romantic,Luxury,Nike,Sweater,Cotton,Green,Polka Dot,Business,Sophisticated,Fall,Cloudy,198.35,0.7,0.944,0.389,0.505,0.942,0.561,108,14,3,12,18,0,-0.1387,0.6669,0.1551,2,0.759,High,Romantic Sweater in Green - Perfect for Business
INZ_000136,16f2980e1519,2023-11-26,Female,25-34,Hourglass,Light,"6'0""-6'2""",Classic,Premium,Gucci,Shorts,Polyester,Pink,Solid,Business,Romantic,Spring,Snowy,353.16,0.417,0.469,0.694,0.568,0.713,0.84,100,26,2,7,8,0,0.0325,-0.8533,-0.1197,11,0.559,Medium,Classic Shorts in Pink - Perfect for Business
INZ_000137,a4be7c26a35d,2023-06-09,Female,55+,Apple,Medium,"5'6""-5'8""",Bohemian,Premium,H&M,Dress,Silk,Red,Polka Dot,Formal,Artistic,Spring,Rainy,130.05,0.519,0.978,0.692,0.992,0.848,0.92,86,23,3,11,4,0,2.4349,0.234,1.5147,6,0.751,High,Bohemian Dress in Red - Perfect for Formal
INZ_000138,06064698916a,2023-06-20,Non-binary,35-44,Pear,Fair,"6'0""-6'2""",Classic,Budget,Uniqlo,Jacket,Silk,Purple,Geometric,Wedding,Confident,Fall,Cloudy,424.27,0.793,0.061,0.359,0.442,0.446,0.899,91,10,5,10,5,1,-0.3864,0.7637,0.0837,6,0.436,Medium,Classic Jacket in Purple - Perfect for Wedding
INZ_000139,28e391997a07,2023-03-15,Female,18-24,Pear,Dark,"5'3""-5'5""",Edgy,Budget,Mango,Shorts,Velvet,Gray,Solid,Date Night,Happy,Winter,Cloudy,466.44,0.358,0.988,0.411,0.378,0.567,0.788,100,23,7,7,4,0,-0.4405,-0.7693,1.3092,3,0.578,Medium,Edgy Shorts in Gray - Perfect for Date Night
INZ_000140,97c0a8cff3e1,2023-11-19,Gender-fluid,45-54,Pear,Medium,"6'0""-6'2""",Edgy,Mid-range,Balmain,Pants,Wool,Beige,Plaid,Party,Sophisticated,Fall,Sunny,494.32,0.778,0.644,0.727,0.835,0.711,0.947,106,20,6,8,5,0,0.2107,-0.4109,1.1075,11,0.718,High,Edgy Pants in Beige - Perfect for Party
INZ_000141,f399dbae6ef3,2023-02-12,Female,55+,Athletic,Tan,"5'3""-5'5""",Minimalist,Budget,Zara,Shorts,Linen,Beige,Polka Dot,Party,Romantic,Spring,Sunny,352.54,0.898,0.952,0.882,0.003,0.419,0.938,96,25,6,10,6,0,0.9372,0.3839,-0.2638,2,0.789,High,Minimalist Shorts in Beige - Perfect for Party
INZ_000142,1a150da7c27d,2023-02-18,Gender-fluid,45-54,Rectangle,Light,"6'0""-6'2""",Athleisure,Budget,Zara,Dress,Wool,Orange,Animal Print,Interview,Playful,Fall,Snowy,289.24,0.855,0.182,0.475,0.477,0.778,0.637,91,19,2,7,6,0,-1.0115,1.3519,-0.3792,2,0.592,Medium,Athleisure Dress in Orange - Perfect for Interview
INZ_000143,75da60f3c6c3,2023-10-15,Gender-fluid,18-24,Hourglass,Dark,"5'3""-5'5""",Classic,Premium,Gucci,Jacket,Cotton,Black,Striped,Interview,Artistic,Summer,Rainy,447.78,0.703,0.477,0.942,0.654,0.655,0.802,104,19,3,11,5,0,1.3645,0.0921,-0.2624,10,0.682,High,Classic Jacket in Black - Perfect for Interview
